298,bolsonaro
252,boulos
214,celso
192,covas
180,votar
136,prefeito
135,rj
127,direita
124,estratégia
122,bruno
119,sugeridos
119,crivela
117,turno
108,frança
105,paulo
102,candidatos
101,russomanno,
99,vota
94,segundo
92,candidato
74,fortalecer
68,olho
66,apoio
65,presidente
